ORDER ID,Order Date,Customer_id,Gender,STATE,Region,category,Subcategory,Product_Name,Quantity,unit price,discount%,FINAL AMOUNT,payment mode,order_source
ORD14657,2024-08-02,CUST7618,Male,Odisha,East,Fashion,,Women Wear Item 613,4,37613,16.27,125976.91,UPI,
ORD14658,2024-01-06,CUST4112,Female,Bihar,East,Beauty,,Fragrance Item 171,3,40805,18.39,99897.42,Debit Card,WEB
ORD14659,2024-11-02,CUST4646,Other,Delhi,North,Home & Kitchen,,Furniture Item 533,5,1478,7.87,6808.52,UPI,App
ORD14660,2024-04-04,CUST4839,Other,Delhi,North,Fashion,,Ethnic Item 317,1,43096,17.89,35385.58,UPI,
ORD14661,2024-12-17,CUST4353,Female,Punjab,North,Fashion,,Men Wear Item 575,2,10144,13.94,17459.85,,Website
ORD14662,2024-04-23,CUST9144,,Uttar Pradesh,North,Home & Kitchen,Furniture,Furniture Item 208,1,16300,14.4,13953.27,,
ORD14663,2024-12-04,CUST9740,Female,West Bengal,East,Fashion,Ethnic,Ethnic Item 664,4,26060,29.61,73379.21,Debit Card,App
ORD14664,2024-11-21,CUST7686,Other,Odisha,East,Home & Kitchen,Decor,Decor Item 233,5,25612,17.15,106101.41,Credit Card,Mobile Web
ORD14665,2024-12-17,CUST7601,Female,Rajasthan,West,Beauty,Haircare,Haircare Item 570,3,13473,15.47,34165.06,Debit Card,WEB
ORD14666,2024-02-03,CUST1825,Female,Rajasthan,West,Home & Kitchen,Furniture,Furniture Item 701,5,46573,11.59,205886.09,UPI,Website
ORD14667,2024-01-06,CUST5744,Male,Karnataka,South,Electronics,Audio,Audio Item 343,2,38839,6.2,72864.76,UPI,
ORD14668,2024-11-20,CUST1021,,West Bengal,East,Beauty,,Makeup Item 299,1,41502,21.75,32474.42,,Mobile Web
ORD14669,2024-01-28,CUST3721,Male,Telangana,South,Home & Kitchen,Storage,Storage Item 344,2,29402,6.45,55009.81,,Mobile Web
ORD14670,2024-11-28,CUST7692,Female,Rajasthan,West,Electronics,,Accessories Item 188,4,39290,7.13,145952.87,UPI,WEB
ORD14671,2024-09-26,CUST9289,Male,Karnataka,South,Home & Kitchen,Furniture,Furniture Item 770,4,15746,6.99,58580.96,Debit Card,App
ORD14672,2024-06-12,CUST3600,Female,West Bengal,East,Home & Kitchen,,Furniture Item 138,2,31684,11.16,56293.69,Credit Card,WEB
ORD14673,2024-05-17,CUST2370,,Haryana,North,Home & Kitchen,Decor,Decor Item 468,5,14284,12.9,62209.82,Credit Card,app
ORD14674,2024-09-21,CUST9199,Other,Haryana,North,Electronics,,Accessories Item 389,3,47329,9.34,128729.29,UPI,
ORD14675,2024-04-07,CUST2654,Other,Punjab,North,Electronics,,Mobiles Item 894,1,12149,18.65,9883.37,UPI,
ORD14676,2024-02-20,CUST1747,Female,Odisha,East,Home & Kitchen,Furniture,Furniture Item 223,1,6644,9.28,6027.53,Credit Card,Website
ORD14677,2024-06-21,CUST5434,Male,Tamil Nadu,South,Beauty,Makeup,Makeup Item 622,5,1466,16.95,6087.75,COD,
ORD14678,2024-05-04,CUST7267,,Maharashtra,West,Beauty,Makeup,Makeup Item 931,1,26656,24.9,20017.7,COD,app
ORD14679,2024-02-18,CUST8676,,Gujarat,West,Fashion,Ethnic,Ethnic Item 641,5,36937,15.49,156071.67,,App
ORD14680,2024-11-11,CUST2453,Male,Uttar Pradesh,North,Fashion,,Accessories Item 610,4,49466,10.91,176269.05,Debit Card,Website
ORD14681,2024-01-01,CUST2288,Other,Tamil Nadu,South,Electronics,Laptops,Laptops Item 629,2,6684,7.16,12411.42,Credit Card,
ORD14682,2024-02-17,CUST8609,Other,Telangana,South,Home & Kitchen,Decor,Decor Item 121,3,19870,9.64,53865.38,Credit Card,WEB
ORD14683,2024-07-30,CUST7877,Female,Uttar Pradesh,North,Home & Kitchen,Furniture,Furniture Item 878,1,6492,13.86,5592.13,Credit Card,Mobile Web
ORD14684,2024-01-04,CUST4245,Male,Delhi,North,Home & Kitchen,Furniture,Furniture Item 733,3,6351,15.0,16195.18,UPI,app
ORD14685,2024-07-18,CUST2741,,Telangana,South,Beauty,,Skincare Item 588,1,25868,29.06,18351.58,,
ORD14686,2024-05-17,CUST1507,,Telangana,South,Beauty,Haircare,Haircare Item 915,5,44697,33.23,149213.28,,Mobile Web
ORD14687,2024-09-24,CUST3288,Female,Telangana,South,Electronics,,Mobiles Item 647,4,38123,8.93,138871.48,Credit Card,Mobile Web
ORD14688,2024-01-29,CUST3803,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances Item 245,3,33167,16.34,83242.0,,app
ORD14689,2024-04-10,CUST5464,Other,Tamil Nadu,South,Beauty,Makeup,Makeup Item 126,5,5374,32.43,18156.42,Debit Card,
ORD14690,2024-12-24,CUST7395,,Punjab,North,Fashion,,Men Wear Item 739,1,4598,18.78,3734.61,COD,
ORD14691,2024-08-12,CUST6665,Other,Punjab,North,Electronics,Audio,Audio Item 905,5,38246,7.15,177548.23,Credit Card,app
ORD14692,2024-01-21,CUST6676,,Karnataka,South,Home & Kitchen,,Appliances Item 190,2,27797,9.76,50165.55,UPI,
ORD14693,2024-08-07,CUST2837,Male,Maharashtra,West,Beauty,Fragrance,Fragrance Item 529,4,6734,21.7,21089.97,COD,App
ORD14694,2024-09-10,CUST4141,Other,Delhi,North,Electronics,,Mobiles Item 809,3,41525,10.26,111787.79,Debit Card,
ORD14695,2024-10-28,CUST3248,Other,Karnataka,South,Fashion,,Ethnic Item 286,3,47780,38.4,88298.68,Debit Card,App
ORD14696,2024-06-27,CUST5229,Male,Delhi,North,Fashion,,Women Wear Item 455,5,41662,20.27,166095.37,UPI,WEB
ORD14697,2024-08-08,CUST3376,Female,Tamil Nadu,South,Fashion,,Men Wear Item 938,3,13879,15.61,35139.47,,Mobile Web
ORD14698,2024-04-21,CUST9915,Female,Punjab,North,Electronics,Mobiles,Mobiles Item 166,2,14852,14.01,25542.4,,App
ORD14699,2024-05-23,CUST1260,Male,Delhi,North,Electronics,,Laptops Item 601,4,23089,10.54,82620.34,UPI,Mobile Web
ORD14700,2024-08-09,CUST1610,Male,Maharashtra,West,Electronics,,Laptops Item 954,3,29998,10.48,80560.22,,App
ORD14701,2024-03-14,CUST2114,Male,Tamil Nadu,South,Beauty,Skincare,Skincare Item 377,4,13142,32.06,35715.72,,app
ORD14702,2024-05-16,CUST7793,Male,Odisha,East,Fashion,,Ethnic Item 236,4,38953,28.19,111892.09,COD,app
ORD14703,2024-08-15,CUST7734,Other,Tamil Nadu,South,Beauty,Skincare,Skincare Item 566,4,21358,18.7,69452.52,Debit Card,WEB
ORD14704,2024-02-20,CUST5338,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances Item 652,5,48268,6.32,226089.86,Credit Card,Mobile Web
ORD14705,2024-03-24,CUST8741,Other,Karnataka,South,Beauty,,Fragrance Item 136,3,3001,43.19,5114.38,UPI,Mobile Web
ORD14706,2024-08-08,CUST9792,,Punjab,North,Home & Kitchen,,Storage Item 962,5,5765,13.15,25033.91,,WEB
ORD14707,2024-07-07,CUST4291,,Telangana,South,Electronics,Mobiles,Mobiles Item 331,5,7898,14.2,33881.85,Debit Card,Mobile Web
ORD14708,2024-02-11,CUST9813,Other,Rajasthan,West,Fashion,Men Wear,Men Wear Item 203,2,18619,26.73,27285.72,,
ORD14709,2024-03-30,CUST8778,,Odisha,East,Electronics,Audio,Audio Item 117,3,26086,9.48,70841.82,Credit Card,
ORD14710,2024-08-13,CUST4810,Male,Karnataka,South,Fashion,Women Wear,Women Wear Item 520,2,32057,28.31,45960.97,COD,Mobile Web
ORD14711,2024-06-12,CUST5079,Female,Karnataka,South,Home & Kitchen,Storage,Storage Item 506,5,19067,17.05,79078.23,UPI,
ORD14712,2024-10-31,CUST4083,Male,Maharashtra,West,Home & Kitchen,,Appliances Item 675,4,7166,17.23,23724.99,,App
ORD14713,2024-10-20,CUST1314,Other,Bihar,East,Electronics,Audio,Audio Item 506,4,27983,7.95,103028.82,UPI,
ORD14714,2024-01-21,CUST7518,Female,Uttar Pradesh,North,Home & Kitchen,Appliances,Appliances Item 846,2,21374,12.24,37517.11,UPI,
ORD14715,2024-11-16,CUST6626,Other,Bihar,East,Electronics,Laptops,Laptops Item 639,1,23204,9.54,20991.19,UPI,
ORD14716,2024-01-29,CUST7262,Female,Karnataka,South,Home & Kitchen,Storage,Storage Item 380,1,23069,11.4,20439.93,Credit Card,
ORD14717,2024-08-17,CUST2861,,Punjab,North,Beauty,,Haircare Item 544,2,12780,15.43,21614.85,,WEB
ORD14718,2024-04-01,CUST4716,,Telangana,South,Fashion,,Men Wear Item 428,2,30612,14.82,52151.42,UPI,
ORD14719,2024-08-21,CUST4166,Female,Punjab,North,Electronics,Laptops,Laptops Item 256,3,34540,14.8,88280.33,Debit Card,app
ORD14720,2024-07-06,CUST9934,Other,Gujarat,West,Beauty,Fragrance,Fragrance Item 726,3,25134,22.76,58240.99,COD,Mobile Web
ORD14721,2024-02-29,CUST9327,Male,Karnataka,South,Home & Kitchen,,Storage Item 259,4,43068,19.66,138411.73,Debit Card,Mobile Web
ORD14722,2024-08-31,CUST8192,Other,Telangana,South,Home & Kitchen,,Appliances Item 912,3,35211,10.08,94983.69,Credit Card,Mobile Web
ORD14723,2024-02-14,CUST7322,Female,Karnataka,South,Fashion,,Accessories Item 240,4,37712,14.84,128459.86,UPI,app
ORD14724,2024-06-26,CUST8650,,Punjab,North,Fashion,,Ethnic Item 312,3,7569,11.73,20043.55,COD,Mobile Web
ORD14725,2024-11-17,CUST5924,,Haryana,North,Home & Kitchen,,Storage Item 673,4,44090,12.28,154705.96,COD,WEB
ORD14726,2024-08-16,CUST3933,,Tamil Nadu,South,Electronics,,Mobiles Item 297,1,34832,10.37,31220.33,,app
ORD14727,2024-01-29,CUST1150,Other,Telangana,South,Beauty,Fragrance,Fragrance Item 548,3,48369,33.39,96660.26,Credit Card,app
ORD14728,2024-09-30,CUST7667,Other,Rajasthan,West,Beauty,Makeup,Makeup Item 247,1,27058,19.18,21866.97,,
ORD14729,2024-07-26,CUST5801,Male,Telangana,South,Home & Kitchen,Furniture,Furniture Item 454,2,6129,6.99,11401.22,,Website
ORD14730,2024-11-17,CUST6159,Male,Bihar,East,Beauty,,Skincare Item 644,4,43814,25.18,131126.39,Debit Card,
ORD14731,2024-07-28,CUST4881,,Karnataka,South,Electronics,,Mobiles Item 606,1,48863,8.5,44709.95,UPI,App
ORD14732,2024-12-18,CUST3190,Other,Maharashtra,West,Home & Kitchen,,Decor Item 288,4,20700,6.17,77693.14,Credit Card,Mobile Web
ORD14733,2024-03-19,CUST2879,,Kerala,South,Home & Kitchen,Appliances,Appliances Item 674,4,13322,26.31,39267.24,COD,App
ORD14734,2024-04-02,CUST1822,Male,Punjab,North,Beauty,Skincare,Skincare Item 184,2,43262,23.26,66398.18,UPI,
ORD14735,2024-05-22,CUST6161,Other,Bihar,East,Electronics,,Mobiles Item 837,5,17147,9.43,77651.54,Debit Card,
ORD14736,2024-09-05,CUST2118,Female,Uttar Pradesh,North,Home & Kitchen,Decor,Decor Item 253,5,12327,8.43,56437.11,UPI,WEB
ORD14737,2024-11-20,CUST6870,Male,Uttar Pradesh,North,Beauty,,Fragrance Item 694,3,41373,25.35,92654.07,Debit Card,WEB
ORD14738,2024-09-21,CUST9363,Other,Telangana,South,Beauty,,Makeup Item 241,5,30198,32.85,101388.17,Debit Card,Website
ORD14739,2024-08-30,CUST7428,Other,Haryana,North,Fashion,,Ethnic Item 154,2,17501,28.3,25098.08,,WEB
ORD14740,2024-11-10,CUST8657,Female,Kerala,South,Electronics,Mobiles,Mobiles Item 488,4,2341,10.74,8358.62,Debit Card,Website
ORD14741,2024-08-05,CUST9187,Female,Rajasthan,West,Beauty,,Haircare Item 614,5,37606,26.81,137628.39,Credit Card,
ORD14742,2024-06-02,CUST3290,Male,Gujarat,West,Fashion,Men Wear,Men Wear Item 245,5,45347,15.6,191357.55,Debit Card,Mobile Web
ORD14743,2024-10-26,CUST3976,Male,Uttar Pradesh,North,Electronics,,Mobiles Item 801,1,9887,8.94,9003.36,UPI,Website
ORD14744,2024-11-26,CUST6319,Other,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture Item 315,4,33898,9.18,123140.15,Debit Card,
ORD14745,2024-06-18,CUST8405,,Punjab,North,Fashion,,Ethnic Item 108,1,35720,27.19,26006.93,Credit Card,App
ORD14746,2024-11-10,CUST8795,Female,Delhi,North,Electronics,,Laptops Item 280,2,48038,9.31,87132.17,Debit Card,WEB
ORD14747,2024-05-26,CUST5459,Female,Uttar Pradesh,North,Fashion,Ethnic,Ethnic Item 578,3,35361,16.19,88906.53,UPI,
ORD14748,2024-04-16,CUST8121,,Punjab,North,Fashion,Women Wear,Women Wear Item 657,3,17378,14.85,44389.95,UPI,
ORD14749,2024-07-01,CUST5548,Other,Odisha,East,Home & Kitchen,,Decor Item 179,5,28210,18.28,115263.61,,Website
ORD14750,2024-03-11,CUST6991,Female,Rajasthan,West,Fashion,Men Wear,Men Wear Item 239,1,10281,23.96,7817.68,COD,App
ORD14751,2024-09-01,CUST7759,,Odisha,East,Electronics,Audio,Audio Item 213,2,22116,9.67,39953.14,Debit Card,app
ORD14752,2024-11-13,CUST8682,Other,Kerala,South,Fashion,,Accessories Item 359,3,20189,24.72,45593.28,UPI,App
ORD14753,2024-04-28,CUST4455,Male,Telangana,South,Electronics,Audio,Audio Item 927,4,34999,13.34,121322.99,COD,Mobile Web
ORD14754,2024-03-21,CUST5583,,Gujarat,West,Home & Kitchen,,Storage Item 715,4,15627,19.01,50625.41,Credit Card,WEB
ORD14755,2024-04-19,CUST6672,Other,Kerala,South,Electronics,,Mobiles Item 919,5,1454,6.92,6766.64,COD,app
ORD14756,2024-04-07,CUST2162,Female,Tamil Nadu,South,Fashion,,Ethnic Item 458,1,12775,27.74,9230.64,Credit Card,Website
ORD14757,2024-02-26,CUST9458,Male,Kerala,South,Electronics,,Laptops Item 340,5,29261,13.14,127079.12,COD,app
ORD14758,2024-07-31,CUST6126,Male,Kerala,South,Home & Kitchen,Appliances,Appliances Item 142,4,43010,14.37,147309.51,,
ORD14759,2024-07-26,CUST4095,Other,Tamil Nadu,South,Home & Kitchen,Decor,Decor Item 863,2,23142,11.21,41095.23,COD,App
ORD14760,2024-02-09,CUST3293,Female,Telangana,South,Electronics,Accessories,Accessories Item 105,1,770,5.4,728.41,UPI,Mobile Web
ORD14761,2024-04-30,CUST6887,,Punjab,North,Fashion,Men Wear,Men Wear Item 654,5,15903,21.52,62405.58,,WEB
ORD14762,2024-09-27,CUST1254,Male,Delhi,North,Home & Kitchen,,Appliances Item 492,1,29793,6.75,27782.56,Debit Card,
ORD14763,2024-10-01,CUST2632,Male,Punjab,North,Home & Kitchen,,Appliances Item 944,3,37544,14.21,96629.54,COD,WEB
ORD14764,2024-01-23,CUST9697,Other,Karnataka,South,Beauty,,Fragrance Item 431,1,48748,23.06,37507.78,Debit Card,
ORD14765,2024-01-20,CUST6707,Male,Punjab,North,Beauty,Makeup,Makeup Item 224,4,1803,19.77,5786.01,Credit Card,
ORD14766,2024-06-23,CUST6725,Female,Delhi,North,Beauty,,Makeup Item 229,4,4484,33.66,11898.12,UPI,
ORD14767,2024-08-06,CUST7207,,Bihar,East,Home & Kitchen,,Storage Item 541,3,25507,13.05,66532.79,Credit Card,app
ORD14768,2024-11-10,CUST1082,Male,Telangana,South,Electronics,Audio,Audio Item 269,5,20489,5.08,97237.12,COD,
ORD14769,2024-08-15,CUST1282,,Rajasthan,West,Fashion,Ethnic,Ethnic Item 622,3,32553,24.63,73602.4,,
ORD14770,2024-04-01,CUST8878,,Uttar Pradesh,North,Fashion,Women Wear,Women Wear Item 432,5,45707,20.24,182269.24,COD,
ORD14771,2024-04-17,CUST2943,,Kerala,South,Fashion,,Accessories Item 437,1,8076,16.85,6715.5,Debit Card,Mobile Web
ORD14772,2024-08-24,CUST1585,Male,Odisha,East,Beauty,,Fragrance Item 180,1,46264,28.03,33296.28,,App
ORD14773,2024-03-03,CUST4911,Female,Odisha,East,Beauty,Makeup,Makeup Item 759,3,33240,27.17,72628.26,Credit Card,WEB
ORD14774,2024-12-06,CUST7371,Female,Bihar,East,Electronics,Audio,Audio Item 157,2,26371,14.71,44986.18,Credit Card,
ORD14775,2024-06-26,CUST9163,Other,Tamil Nadu,South,Home & Kitchen,,Furniture Item 764,1,33489,12.21,29398.73,Credit Card,App
ORD14776,2024-12-19,CUST9047,Male,Uttar Pradesh,North,Electronics,,Laptops Item 853,5,9400,14.38,40242.72,Credit Card,Mobile Web
ORD14777,2024-07-17,CUST5006,Other,Odisha,East,Home & Kitchen,,Furniture Item 207,2,41854,13.13,72721.24,UPI,WEB
ORD14778,2024-06-07,CUST2076,,Punjab,North,Fashion,,Women Wear Item 512,3,21679,19.07,52633.53,COD,Website
ORD14779,2024-09-06,CUST1724,Other,Tamil Nadu,South,Electronics,,Mobiles Item 148,4,24181,6.93,90024.97,,app
ORD14780,2024-02-12,CUST7358,Female,Punjab,North,Beauty,,Makeup Item 180,1,35496,18.12,29065.59,Debit Card,Mobile Web
ORD14781,2024-08-02,CUST8105,,Telangana,South,Electronics,Accessories,Accessories Item 811,1,20205,6.16,18960.72,,Mobile Web
ORD14782,2024-07-15,CUST3124,Male,Gujarat,West,Electronics,Mobiles,Mobiles Item 939,5,12746,10.51,57034.2,Debit Card,Mobile Web
ORD14783,2024-09-14,CUST9078,Other,Gujarat,West,Home & Kitchen,Decor,Decor Item 469,5,16061,5.34,76020.39,COD,
ORD14784,2024-07-12,CUST7685,Male,Uttar Pradesh,North,Electronics,,Audio Item 692,2,33372,11.29,59205.44,UPI,
ORD14785,2024-08-31,CUST7259,Other,Maharashtra,West,Beauty,Fragrance,Fragrance Item 323,3,21285,28.19,45853.22,COD,App
ORD14786,2024-08-01,CUST1892,Male,Karnataka,South,Fashion,Accessories,Accessories Item 892,3,35149,25.48,78583.36,Credit Card,WEB
ORD14787,2024-01-31,CUST2587,Male,Tamil Nadu,South,Beauty,,Haircare Item 515,2,17143,29.89,24037.98,COD,Mobile Web
ORD14788,2024-10-12,CUST3680,,Odisha,East,Fashion,,Men Wear Item 722,2,29378,24.5,44363.71,,
ORD14789,2024-04-17,CUST9223,Male,Rajasthan,West,Electronics,Accessories,Accessories Item 696,2,9523,14.4,16303.86,Debit Card,
ORD14790,2024-08-30,CUST5661,Male,Haryana,North,Beauty,Fragrance,Fragrance Item 781,1,8312,15.14,7053.95,UPI,app
ORD14791,2024-04-22,CUST5287,Male,Gujarat,West,Electronics,,Accessories Item 418,3,30319,12.57,79525.0,,App
ORD14792,2024-09-14,CUST2478,Female,Rajasthan,West,Electronics,Mobiles,Mobiles Item 911,1,2352,12.52,2057.61,UPI,
ORD14793,2024-12-17,CUST1131,Male,Tamil Nadu,South,Fashion,Men Wear,Men Wear Item 382,5,39085,10.37,175162.07,COD,
ORD14794,2024-11-24,CUST3457,,Bihar,East,Fashion,,Men Wear Item 463,5,48115,27.6,174183.79,COD,Mobile Web
ORD14795,2024-05-27,CUST6083,,Uttar Pradesh,North,Beauty,Fragrance,Fragrance Item 395,3,25234,16.51,63203.6,Credit Card,
ORD14796,2024-11-21,CUST6071,,Odisha,East,Fashion,Women Wear,Women Wear Item 506,3,41200,25.2,92448.25,,App
ORD14797,2024-05-29,CUST1244,Female,Odisha,East,Beauty,Skincare,Skincare Item 717,2,46201,28.47,66098.84,,Website
ORD14798,2024-07-11,CUST7202,Male,Maharashtra,West,Beauty,Skincare,Skincare Item 680,4,35541,27.7,102782.96,Debit Card,app
ORD14799,2024-07-29,CUST8496,,Tamil Nadu,South,Electronics,Accessories,Accessories Item 847,5,37628,13.72,162321.43,,
ORD14800,2024-11-20,CUST7081,,Gujarat,West,Beauty,,Haircare Item 566,3,35825,29.67,75590.69,Credit Card,WEB
ORD14801,2024-08-25,CUST8575,Other,West Bengal,East,Beauty,Fragrance,Fragrance Item 319,5,1527,15.78,6429.83,Debit Card,WEB
ORD14802,2024-03-09,CUST8661,Other,Uttar Pradesh,North,Fashion,Ethnic,Ethnic Item 340,2,37588,14.78,64067.94,COD,app
ORD14803,2024-09-12,CUST9923,Other,Odisha,East,Beauty,,Haircare Item 559,1,29778,19.92,23846.91,Debit Card,App
ORD14804,2024-07-03,CUST4569,Male,Punjab,North,Electronics,,Accessories Item 998,2,9366,5.67,17670.44,,
ORD14805,2024-08-12,CUST6677,Other,Tamil Nadu,South,Fashion,,Men Wear Item 268,2,39062,23.13,60053.07,Debit Card,WEB
ORD14806,2024-04-21,CUST2121,Male,Delhi,North,Fashion,,Ethnic Item 933,1,29246,21.97,22820.92,COD,Website
ORD14807,2024-12-16,CUST5810,Male,Tamil Nadu,South,Electronics,,Audio Item 858,3,15235,12.73,39887.08,Credit Card,
ORD14808,2024-08-20,CUST3594,Other,Delhi,North,Home & Kitchen,,Appliances Item 599,1,7827,15.55,6609.99,,app
ORD14809,2024-05-02,CUST7841,Female,Rajasthan,West,Fashion,,Ethnic Item 482,1,40934,15.01,34788.89,Debit Card,Website
ORD14810,2024-05-16,CUST5040,Female,Delhi,North,Beauty,Makeup,Makeup Item 673,4,4222,16.67,14073.21,Credit Card,
ORD14811,2024-07-22,CUST2945,,Gujarat,West,Beauty,Skincare,Skincare Item 164,5,5521,25.22,20644.06,UPI,Mobile Web
ORD14812,2024-06-19,CUST1366,Female,Kerala,South,Fashion,Men Wear,Men Wear Item 587,1,34297,27.33,24924.24,UPI,Website
ORD14813,2024-02-23,CUST7304,Male,Odisha,East,Beauty,Skincare,Skincare Item 420,1,13004,33.38,8663.68,Debit Card,Website
ORD14814,2024-05-31,CUST6659,Other,Haryana,North,Beauty,,Haircare Item 190,3,27219,31.71,55764.94,Credit Card,App
ORD14815,2024-04-03,CUST5942,Male,Uttar Pradesh,North,Fashion,,Accessories Item 472,5,5414,25.62,20134.44,Debit Card,app
ORD14816,2024-04-09,CUST6041,,Delhi,North,Fashion,,Ethnic Item 304,2,34089,25.54,50766.75,UPI,App
ORD14817,2024-08-16,CUST1023,Male,Rajasthan,West,Home & Kitchen,Decor,Decor Item 433,2,21279,17.71,35021.78,Debit Card,Mobile Web
ORD14818,2024-04-28,CUST7996,,Gujarat,West,Home & Kitchen,,Appliances Item 120,4,43182,11.53,152816.93,,
ORD14819,2024-02-20,CUST5513,,Telangana,South,Fashion,,Accessories Item 166,3,22924,12.99,59835.71,,App
ORD14820,2024-12-16,CUST5349,Female,Telangana,South,Home & Kitchen,,Decor Item 454,1,37904,5.26,35910.38,UPI,
ORD14821,2024-09-23,CUST5218,,Rajasthan,West,Electronics,,Accessories Item 313,5,10554,11.01,46959.76,UPI,
ORD14822,2024-04-14,CUST2699,Female,Punjab,North,Beauty,,Skincare Item 150,1,20110,27.36,14606.97,Credit Card,
ORD14823,2024-04-30,CUST2605,Female,Odisha,East,Home & Kitchen,Appliances,Appliances Item 828,1,48530,14.15,41662.92,Credit Card,App
ORD14824,2024-11-06,CUST3480,Female,Haryana,North,Beauty,,Makeup Item 344,5,44811,29.69,157531.86,COD,Mobile Web
ORD14825,2024-10-25,CUST2820,Female,Uttar Pradesh,North,Fashion,,Ethnic Item 469,4,49441,35.99,126588.92,,
ORD14826,2024-02-25,CUST9716,Male,Punjab,North,Fashion,Men Wear,Men Wear Item 127,4,11850,27.42,34403.24,,Website
ORD14827,2024-05-17,CUST7553,Male,Maharashtra,West,Electronics,,Accessories Item 605,5,6351,9.94,28599.95,UPI,app
ORD14828,2024-11-13,CUST3446,Female,Karnataka,South,Electronics,Mobiles,Mobiles Item 583,2,40669,14.49,69553.58,Credit Card,WEB
ORD14829,2024-03-03,CUST8074,Female,Uttar Pradesh,North,Fashion,,Accessories Item 311,1,24967,14.94,21235.75,COD,
ORD14830,2024-06-08,CUST5365,,Maharashtra,West,Electronics,,Audio Item 835,1,38151,7.54,35275.61,UPI,
ORD14831,2024-08-07,CUST5676,,Odisha,East,Fashion,Women Wear,Women Wear Item 179,5,43132,12.57,188547.85,UPI,app
ORD14832,2024-04-09,CUST5666,,Gujarat,West,Fashion,Ethnic,Ethnic Item 104,2,34787,26.08,51430.73,COD,
ORD14833,2024-03-24,CUST4519,,Uttar Pradesh,North,Fashion,Women Wear,Women Wear Item 358,2,28863,19.6,46412.49,COD,Mobile Web
ORD14834,2024-05-08,CUST9871,Other,Haryana,North,Home & Kitchen,,Storage Item 239,5,32294,19.12,130595.37,Credit Card,WEB
ORD14835,2024-01-04,CUST4519,Other,Rajasthan,West,Home & Kitchen,,Appliances Item 389,1,29518,11.36,26163.61,UPI,App
ORD14836,2024-06-25,CUST4554,Female,West Bengal,East,Home & Kitchen,Furniture,Furniture Item 495,3,12460,16.33,31274.01,COD,Mobile Web
ORD14837,2024-06-02,CUST7046,Other,Telangana,South,Home & Kitchen,Decor,Decor Item 384,3,8279,13.65,21446.41,,
ORD14838,2024-12-23,CUST9908,Male,Bihar,East,Beauty,,Fragrance Item 425,3,32881,17.73,81157.72,Debit Card,App
ORD14839,2024-08-07,CUST3839,Female,Gujarat,West,Fashion,Accessories,Accessories Item 910,1,7285,24.12,5527.98,Credit Card,Website
ORD14840,2024-12-03,CUST9977,,Telangana,South,Beauty,Fragrance,Fragrance Item 227,3,40649,32.32,82536.45,Credit Card,WEB
ORD14841,2024-05-08,CUST4894,Male,Bihar,East,Fashion,,Ethnic Item 219,3,11765,28.51,25231.35,Debit Card,WEB
ORD14842,2024-03-09,CUST9228,Male,Kerala,South,Electronics,Mobiles,Mobiles Item 620,2,1897,12.25,3329.4,COD,App
ORD14843,2024-10-24,CUST5485,Female,Telangana,South,Fashion,Accessories,Accessories Item 281,1,756,32.11,513.26,Credit Card,
ORD14844,2024-05-12,CUST3141,Male,West Bengal,East,Electronics,Laptops,Laptops Item 150,2,32605,13.65,56306.75,Credit Card,App
ORD14845,2024-01-12,CUST3231,Other,Delhi,North,Fashion,,Women Wear Item 590,5,37293,28.49,133341.41,,
