order_id,order_date,cust_id,gender,state,region,category,sub_category,product_name,quantity,unit_price,discount_pct,final_amount,payment_mode
ORD13704,2024-11-07,CUST5563,Other,West Bengal,East,Fashion,Unknown,Men Wear 755,4,21868,11.12,77746.22,COD
ORD13705,2024-12-04,CUST4648,Male,Delhi,North,Beauty,Skin Care,skin_care 769,4,35803,16.72,119272.89,Unknown
ORD13706,2024-07-05,CUST1431,Female,Delhi,North,Electronics,Mobile,mobiles 550,4,38524,13.03,134012.22,Unknown
ORD13707,2024-06-04,CUST9951,Male,Tamil Nadu,South,Home & Kitchen,Unknown,Item 436,3,4431,16.55,11093.03,UPI
ORD13708,2024-04-24,CUST2190,Female,Maharashtra,West,Fashion,Unknown,Item 802,5,6602,29.99,23109.26,COD
ORD13709,2024-09-30,CUST7926,Unknown,Maharashtra,West,Electronics,Unknown,Item 635,4,44943,5.5,169884.89,UPI
ORD13710,2024-06-06,CUST8644,Other,Delhi,North,Beauty,Hair Care,Haircare 255,1,7238,24.54,5461.93,Unknown
ORD13711,2024-03-24,CUST6646,Female,Delhi,North,Beauty,Unknown,Item 257,1,22932,41.73,13362.33,COD
ORD13712,2024-05-10,CUST5667,Male,Maharashtra,West,Beauty,Unknown,Item 134,3,46484,24.68,105030.71,COD
ORD13713,2024-04-11,CUST8130,Male,Delhi,North,Electronics,Unknown,Item 891,4,6553,9.47,23728.88,COD
ORD13714,2024-11-08,CUST6672,Unknown,Punjab,North,Beauty,Skin Care,Skincare 618,5,18226,26.8,66710.88,COD
ORD13715,2024-07-04,CUST5298,Female,Delhi,North,Electronics,Mobile,Mobiles 955,2,26944,7.32,49941.21,COD
ORD13716,2024-08-14,CUST3710,Male,Tamil Nadu,South,Beauty,Unknown,Item 618,3,38330,21.12,90705.4,COD
ORD13717,2024-11-11,CUST3979,Male,West Bengal,East,Home & Kitchen,Unknown,decor_items 346,3,17281,13.07,45065.5,Debit Card
ORD13718,2024-03-01,CUST7072,Unknown,Delhi,North,Home & Kitchen,Appliances,Appliances 205,5,18618,16.68,77562.45,COD
ORD13719,2024-10-06,CUST4534,Female,Punjab,North,Fashion,Men Wear,mens_wear 606,4,24198,10.28,86843.24,COD
ORD13720,2024-08-24,CUST3371,Male,Punjab,North,Home & Kitchen,Unknown,decor_items 856,2,18768,8.52,34337.59,COD
ORD13721,2024-06-27,CUST4232,Male,West Bengal,East,Beauty,Hair Care,Haircare 482,2,36656,15.13,62220.08,UPI
ORD13722,2024-08-03,CUST3796,Female,West Bengal,East,Home & Kitchen,Unknown,Item 399,1,20476,16.73,17050.59,UPI
ORD13723,2024-12-13,CUST3944,Female,Maharashtra,West,Beauty,Makeup,Makeup 293,3,34681,23.81,79266.5,Debit Card
ORD13724,2024-08-07,CUST7016,Female,Haryana,North,Beauty,Skin Care,skin_care 651,4,1775,25.47,5291.52,COD
ORD13725,2024-08-02,CUST7063,Male,Haryana,North,Electronics,Accessories,Accessories 970,3,1816,5.64,5141.0,COD
ORD13726,2024-01-13,CUST9926,Female,Haryana,North,Electronics,Accessories,Accessories 813,4,22616,12.57,79091.59,Credit Card
ORD13727,2024-09-06,CUST1508,Unknown,Delhi,North,Beauty,Unknown,Item 928,5,31468,15.16,133490.36,Credit Card
ORD13728,2024-09-16,CUST7395,Unknown,Haryana,North,Fashion,Men Wear,mens_wear 947,2,43685,27.38,63450.14,Credit Card
ORD13729,2024-12-18,CUST6442,Male,West Bengal,East,Fashion,Ethnic,Ethnic 262,4,18183,26.13,53728.06,Credit Card
ORD13730,2024-03-20,CUST5404,Unknown,Haryana,North,Electronics,Mobile,mobiles 234,3,27228,18.64,66461.62,Unknown
ORD13731,2024-12-17,CUST7161,Male,West Bengal,East,Electronics,Unknown,Item 846,1,29831,5.75,28115.21,Credit Card
ORD13732,2024-10-30,CUST9671,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 631,1,25687,20.82,20339.35,COD
ORD13733,2024-03-13,CUST4039,Male,Delhi,North,Fashion,Unknown,Item 619,4,1464,22.57,4534.21,Credit Card
ORD13734,2024-02-24,CUST6456,Other,Delhi,North,Beauty,Skin Care,skin_care 766,1,24112,22.53,18679.07,Credit Card
ORD13735,2024-06-10,CUST3754,Female,West Bengal,East,Beauty,Makeup,Makeup 641,1,9686,19.29,7818.04,Debit Card
ORD13736,2024-10-25,CUST1059,Male,West Bengal,East,Beauty,Unknown,Item 201,1,6513,45.76,3532.45,COD
ORD13737,2024-03-30,CUST6467,Female,Haryana,North,Electronics,Accessories,Accessories 778,5,2423,14.11,10406.02,Debit Card
ORD13738,2024-05-13,CUST9099,Male,Punjab,North,Beauty,Skin Care,Skincare 974,2,11889,23.63,18159.1,Credit Card
ORD13739,2024-10-13,CUST5866,Other,Haryana,North,Electronics,Unknown,Item 346,1,20451,7.33,18952.07,UPI
ORD13740,2024-08-28,CUST2991,Female,Maharashtra,West,Home & Kitchen,Unknown,Item 877,3,12072,6.76,33768.28,UPI
ORD13741,2024-09-26,CUST4742,Male,West Bengal,East,Home & Kitchen,Unknown,decor_items 225,5,6496,15.7,27380.31,COD
ORD13742,2024-07-01,CUST4481,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 236,2,4252,6.97,7911.51,UPI
ORD13743,2024-09-27,CUST6156,Female,Delhi,North,Electronics,Mobile,mobiles 657,2,9711,9.94,17491.59,Debit Card
ORD13744,2024-02-10,CUST2906,Male,Maharashtra,West,Fashion,Ethnic,Ethnic 452,2,2092,27.14,3048.43,COD
ORD13745,2024-03-26,CUST1696,Male,Tamil Nadu,South,Electronics,Unknown,Item 945,3,15261,8.36,41957.33,UPI
ORD13746,2024-11-04,CUST4194,Female,West Bengal,East,Home & Kitchen,Unknown,decor_items 767,4,42261,7.55,156283.79,UPI
ORD13747,2024-04-20,CUST2490,Unknown,West Bengal,East,Electronics,Mobile,Mobiles 711,5,43273,13.87,186347.82,COD
ORD13748,2024-02-08,CUST9115,Male,Punjab,North,Beauty,Skin Care,skin_care 602,4,2849,33.71,7554.02,COD
ORD13749,2024-11-19,CUST4353,Other,West Bengal,East,Home & Kitchen,Unknown,Item 801,5,971,11.51,4296.26,Credit Card
ORD13750,2024-05-03,CUST2117,Male,Haryana,North,Electronics,Accessories,Accessories 419,2,28104,6.32,52655.39,Unknown
ORD13751,2024-07-12,CUST2646,Male,Delhi,North,Fashion,Women Wear,Women Wear 326,1,48290,28.95,34308.98,COD
ORD13752,2024-10-29,CUST8827,Female,Tamil Nadu,South,Fashion,Unknown,Item 195,2,19729,41.31,23156.72,COD
ORD13753,2024-10-17,CUST7289,Male,West Bengal,East,Beauty,Skin Care,skin_care 776,2,37427,22.4,58089.06,Debit Card
ORD13754,2024-09-03,CUST1318,Other,Punjab,North,Fashion,Unknown,Men Wear 111,5,21477,27.47,77884.35,UPI
ORD13755,2024-06-01,CUST6080,Male,Delhi,North,Fashion,Ethnic,Ethnic 631,4,24130,10.88,86022.49,COD
ORD13756,2024-05-17,CUST7064,Unknown,Tamil Nadu,South,Electronics,Mobile,mobiles 962,5,17255,12.69,75330.69,Credit Card
ORD13757,2024-12-11,CUST2729,Unknown,West Bengal,East,Beauty,Makeup,Makeup 761,2,4343,16.95,7213.41,Unknown
ORD13758,2024-03-12,CUST9971,Female,Haryana,North,Electronics,Accessories,Accessories 107,3,7391,15.4,18758.21,Credit Card
ORD13759,2024-10-31,CUST3646,Male,Delhi,North,Home & Kitchen,Appliances,Appliances 934,3,8363,26.3,18490.1,Debit Card
ORD13760,2024-11-20,CUST3381,Other,Punjab,North,Home & Kitchen,Home Decor,Decor 752,4,42934,7.39,159040.68,Debit Card
ORD13761,2024-04-10,CUST3697,Male,West Bengal,East,Home & Kitchen,Unknown,Item 245,5,42376,17.48,174843.85,UPI
ORD13762,2024-10-11,CUST7170,Unknown,Tamil Nadu,South,Electronics,Accessories,Accessories 402,3,15408,7.84,42598.63,UPI
ORD13763,2024-05-29,CUST2055,Unknown,Haryana,North,Electronics,Unknown,Item 403,4,19861,8.37,72793.62,Credit Card
ORD13764,2024-07-07,CUST6735,Female,Punjab,North,Electronics,Mobile,mobiles 581,5,1710,14.8,7284.55,COD
ORD13765,2024-08-05,CUST2521,Male,Punjab,North,Beauty,Skin Care,skin_care 902,5,17159,19.06,69440.27,Unknown
ORD13766,2024-10-16,CUST8055,Other,Maharashtra,West,Home & Kitchen,Home Decor,Decor 404,5,8130,8.96,37007.05,Debit Card
ORD13767,2024-03-18,CUST8010,Male,Haryana,North,Electronics,Unknown,Mobile Phones 271,1,32742,7.83,30178.47,COD
ORD13768,2024-03-27,CUST8374,Male,Punjab,North,Fashion,Unknown,Men Wear 290,2,17185,34.8,22407.84,COD
ORD13769,2024-01-15,CUST2576,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances 353,3,17926,15.18,45612.07,Debit Card
ORD13770,2024-01-19,CUST4461,Unknown,Punjab,North,Fashion,Unknown,Men Wear 968,4,12816,22.27,39846.84,Unknown
ORD13771,2024-11-12,CUST6799,Male,West Bengal,East,Electronics,Mobile,mobiles 211,5,28240,11.52,124937.66,COD
ORD13772,2024-07-14,CUST6826,Male,Punjab,North,Home & Kitchen,Appliances,Appliances 273,4,25143,8.9,91625.41,Credit Card
ORD13773,2024-10-11,CUST3543,Female,Punjab,North,Electronics,Mobile,Mobiles 579,3,16740,12.94,43720.05,UPI
ORD13774,2024-10-23,CUST2754,Female,Haryana,North,Electronics,Mobile,mobiles 344,5,23067,15.8,97110.91,Debit Card
ORD13775,2024-06-14,CUST9872,Unknown,West Bengal,East,Fashion,Men Wear,mens_wear 519,2,44578,27.38,64744.66,Credit Card
ORD13776,2024-03-01,CUST1699,Unknown,Maharashtra,West,Electronics,Mobile,mobiles 981,5,13945,13.09,60595.76,Credit Card
ORD13777,2024-01-08,CUST9639,Female,Tamil Nadu,South,Fashion,Unknown,Item 119,2,3978,14.54,6799.2,UPI
ORD13778,2024-11-22,CUST3015,Other,Tamil Nadu,South,Beauty,Skin Care,skin_care 117,1,38620,32.3,26145.23,Credit Card
ORD13779,2024-09-07,CUST6022,Female,Delhi,North,Beauty,Unknown,Item 823,3,32287,20.86,76651.2,COD
ORD13780,2024-08-11,CUST6000,Male,Maharashtra,West,Home & Kitchen,Unknown,Item 219,4,28941,12.06,101800.12,Credit Card
ORD13781,2024-07-30,CUST3950,Other,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 518,5,11215,13.45,48534.07,COD
ORD13782,2024-08-31,CUST2291,Female,Haryana,North,Home & Kitchen,Appliances,Appliances 782,1,12994,15.15,11025.95,UPI
ORD13783,2024-07-28,CUST8345,Male,Tamil Nadu,South,Electronics,Mobile,Mobiles 630,2,20697,6.91,38532.87,COD
ORD13784,2024-10-22,CUST8068,Male,Maharashtra,West,Beauty,Unknown,Item 462,1,42504,38.73,26043.98,UPI
ORD13785,2024-02-22,CUST4937,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 356,2,16080,18.56,26192.65,COD
ORD13786,2024-05-07,CUST2229,Male,Maharashtra,West,Electronics,Mobile,Mobiles 452,5,17722,6.93,82471.29,Debit Card
ORD13787,2024-08-11,CUST8557,Male,West Bengal,East,Beauty,Skin Care,Skincare 274,1,49025,34.98,31877.95,UPI
ORD13788,2024-04-14,CUST6302,Female,Punjab,North,Beauty,Makeup,Makeup 912,3,8432,20.61,20082.14,Credit Card
ORD13789,2024-08-19,CUST7627,Male,Haryana,North,Electronics,Unknown,Item 336,5,21918,10.92,97617.8,Debit Card
ORD13790,2024-01-08,CUST6995,Male,Maharashtra,West,Fashion,Men Wear,mens_wear 619,1,8664,15.96,7280.86,UPI
ORD13791,2024-07-10,CUST1618,Unknown,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 787,1,33809,11.84,29806.73,COD
ORD13792,2024-05-25,CUST4362,Female,Tamil Nadu,South,Fashion,Unknown,Item 809,2,28826,11.31,51130.38,Credit Card
ORD13793,2024-10-06,CUST2534,Female,Tamil Nadu,South,Beauty,Skin Care,Skincare 187,3,37460,18.9,91136.88,COD
ORD13794,2024-03-09,CUST9595,Unknown,Haryana,North,Electronics,Unknown,Mobile Phones 856,1,43094,7.29,39951.55,COD
ORD13795,2024-10-17,CUST4029,Other,Delhi,North,Electronics,Unknown,Mobile Phones 588,4,27528,10.57,98472.06,COD
ORD13796,2024-12-19,CUST3643,Other,Tamil Nadu,South,Electronics,Mobile,mobiles 599,4,43031,6.31,161254.49,Debit Card
ORD13797,2024-10-12,CUST9764,Male,Delhi,North,Home & Kitchen,Unknown,Item 134,2,24423,15.33,41360.04,COD
ORD13798,2024-04-12,CUST2190,Other,Tamil Nadu,South,Electronics,Mobile,Mobiles 584,2,16513,10.04,29711.32,Debit Card
ORD13799,2024-07-25,CUST5110,Female,Delhi,North,Beauty,Unknown,Item 621,1,31438,18.2,25717.14,UPI
ORD13800,2024-06-22,CUST3844,Female,West Bengal,East,Fashion,Unknown,Men Wear 622,4,32007,20.74,101474.31,COD
ORD13801,2024-11-08,CUST3543,Unknown,West Bengal,East,Home & Kitchen,Unknown,Item 288,2,4292,16.66,7154.21,Debit Card
ORD13802,2024-02-19,CUST7909,Female,Punjab,North,Home & Kitchen,Unknown,Item 628,3,16561,17.41,41031.69,COD
ORD13803,2024-03-30,CUST2400,Female,Delhi,North,Fashion,Women Wear,Women Wear 542,5,27653,16.78,115070.05,COD
ORD13804,2024-01-27,CUST7319,Male,West Bengal,East,Beauty,Skin Care,Skincare 138,1,45010,26.52,33073.32,UPI
ORD13805,2024-12-26,CUST3596,Male,Delhi,North,Electronics,Unknown,Mobile Phones 675,4,7393,14.92,25160.19,COD
ORD13806,2024-03-06,CUST8351,Female,Punjab,North,Home & Kitchen,Furniture,Furniture 762,4,12677,8.21,46544.36,Debit Card
ORD13807,2024-12-25,CUST7815,Unknown,Delhi,North,Fashion,Ethnic,Ethnic 292,4,27188,10.51,97325.78,Unknown
ORD13808,2024-11-23,CUST6893,Unknown,Delhi,North,Fashion,Unknown,Item 585,5,38650,10.98,172021.99,COD
ORD13809,2024-12-23,CUST4992,Other,Tamil Nadu,South,Home & Kitchen,Unknown,decor_items 352,4,27020,18.97,87574.69,Debit Card
ORD13810,2024-08-01,CUST9125,Female,Delhi,North,Home & Kitchen,Unknown,decor_items 470,3,32078,11.79,84884.84,Unknown
ORD13811,2024-12-18,CUST9405,Other,Maharashtra,West,Home & Kitchen,Unknown,decor_items 296,4,5330,13.04,18540.76,Debit Card
ORD13812,2024-06-08,CUST5374,Female,Maharashtra,West,Fashion,Ethnic,Ethnic 104,1,18984,12.61,16590.02,COD
ORD13813,2024-07-18,CUST6453,Unknown,Tamil Nadu,South,Electronics,Mobile,Mobiles 701,4,34384,6.73,128279.03,Debit Card
ORD13814,2024-02-06,CUST5780,Male,Tamil Nadu,South,Electronics,Accessories,Accessories 328,4,14152,12.64,49452.43,Debit Card
ORD13815,2024-06-04,CUST9993,Male,Haryana,North,Home & Kitchen,Unknown,decor_items 624,4,40538,18.38,132350.06,Credit Card
ORD13816,2024-06-12,CUST1050,Unknown,Delhi,North,Beauty,Unknown,Item 607,5,30811,33.36,102664.05,Debit Card
ORD13817,2024-11-15,CUST8716,Unknown,Haryana,North,Fashion,Unknown,Item 475,3,2615,13.33,6799.31,Unknown
ORD13818,2024-04-02,CUST8778,Female,Punjab,North,Electronics,Unknown,Mobile Phones 633,4,24384,12.11,85725.92,Credit Card
ORD13819,2024-11-20,CUST6527,Female,Haryana,North,Electronics,Accessories,Accessories 590,1,22839,8.94,20796.52,COD
ORD13820,2024-11-16,CUST7218,Unknown,Punjab,North,Electronics,Accessories,Accessories 219,1,2379,12.46,2082.49,Credit Card
ORD13821,2024-12-03,CUST3695,Female,Punjab,North,Electronics,Accessories,Accessories 398,4,1866,13.05,6490.32,Credit Card
ORD13822,2024-11-03,CUST7341,Unknown,Tamil Nadu,South,Electronics,Mobile,Mobiles 734,3,14454,7.3,40195.95,Debit Card
ORD13823,2024-08-22,CUST3959,Male,Punjab,North,Home & Kitchen,Home Decor,Decor 121,4,36976,7.86,136281.6,Credit Card
ORD13824,2024-04-30,CUST1822,Female,Maharashtra,West,Home & Kitchen,Unknown,Item 821,4,39060,11.0,139047.6,UPI
ORD13825,2024-08-26,CUST4654,Female,Punjab,North,Home & Kitchen,Furniture,Furniture 639,1,13146,11.29,11662.4,Debit Card
ORD13826,2024-06-19,CUST3698,Male,Delhi,North,Beauty,Unknown,Item 770,2,30003,27.25,43654.78,Unknown
ORD13827,2024-01-12,CUST5500,Unknown,Maharashtra,West,Home & Kitchen,Home Decor,Decor 830,2,6055,16.87,10067.5,Credit Card
ORD13828,2024-08-13,CUST8948,Male,Maharashtra,West,Electronics,Mobile,mobiles 355,3,26784,8.87,73221.87,UPI
ORD13829,2024-11-24,CUST7066,Male,Haryana,North,Home & Kitchen,Unknown,Item 906,2,29470,15.47,49823.83,UPI
ORD13830,2024-02-20,CUST4305,Other,Haryana,North,Beauty,Hair Care,Haircare 231,4,32390,27.12,94417.99,COD
ORD13831,2024-11-03,CUST6381,Unknown,Tamil Nadu,South,Fashion,Unknown,Men Wear 562,5,28134,19.43,113333.52,Unknown
ORD13832,2024-03-08,CUST5551,Female,Delhi,North,Home & Kitchen,Furniture,Furniture 308,1,11197,13.07,9733.4,Debit Card
ORD13833,2024-03-11,CUST7367,Male,Tamil Nadu,South,Beauty,Unknown,Item 598,3,8435,27.6,18322.01,COD
ORD13834,2024-09-23,CUST4800,Female,Tamil Nadu,South,Beauty,Skin Care,Skincare 180,5,31887,25.36,118995.36,COD
ORD13835,2024-10-03,CUST5611,Unknown,West Bengal,East,Home & Kitchen,Home Decor,Decor 398,5,19197,14.15,82404.49,COD
ORD13836,2024-05-22,CUST3466,Male,Haryana,North,Electronics,Mobile,mobiles 674,3,20171,7.73,55837.19,Credit Card
ORD13837,2024-02-01,CUST1898,Male,Maharashtra,West,Home & Kitchen,Unknown,decor_items 425,5,31646,9.16,143737.74,UPI
ORD13838,2024-05-05,CUST1507,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 421,2,29914,13.19,51935.45,Credit Card
ORD13839,2024-11-02,CUST1006,Other,Maharashtra,West,Electronics,Unknown,Mobile Phones 580,5,32927,9.8,148495.69,Credit Card
ORD13840,2024-02-24,CUST8833,Other,Haryana,North,Fashion,Ethnic,Ethnic 890,4,40605,28.61,115957.19,COD
ORD13841,2024-05-05,CUST8203,Other,Delhi,North,Beauty,Unknown,Item 883,4,12381,23.13,38070.77,Debit Card
ORD13842,2024-02-05,CUST1169,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 245,2,35505,12.39,62213.56,Credit Card
ORD13843,2024-06-04,CUST5535,Female,West Bengal,East,Home & Kitchen,Unknown,Item 598,3,26871,10.95,71787.81,Debit Card
ORD13844,2024-06-09,CUST5706,Male,Haryana,North,Home & Kitchen,Unknown,decor_items 235,3,37406,14.75,95668.55,UPI
ORD13845,2024-07-13,CUST5172,Female,Haryana,North,Electronics,Mobile,mobiles 267,5,40853,7.5,188954.67,Debit Card
ORD13846,2024-01-13,CUST6814,Male,West Bengal,East,Electronics,Mobile,mobiles 637,4,21559,5.26,81700.99,Credit Card
ORD13847,2024-08-02,CUST6179,Male,Maharashtra,West,Electronics,Unknown,Item 925,2,14818,6.88,27596.62,COD
ORD13848,2024-05-19,CUST8572,Male,Delhi,North,Beauty,Unknown,Item 629,3,46060,31.03,95302.09,Credit Card
ORD13849,2024-11-29,CUST6385,Male,Haryana,North,Beauty,Unknown,Item 961,2,16327,19.52,26278.63,Unknown
ORD13850,2024-03-20,CUST2375,Male,Delhi,North,Home & Kitchen,Furniture,Furniture 989,4,26304,27.23,76569.61,COD
ORD13851,2024-07-05,CUST6028,Male,Delhi,North,Beauty,Skin Care,Skincare 751,1,14511,16.56,12108.52,Debit Card
ORD13852,2024-12-08,CUST7053,Other,Haryana,North,Home & Kitchen,Unknown,decor_items 470,3,42085,19.99,101019.83,COD
ORD13853,2024-02-02,CUST8136,Female,Haryana,North,Fashion,Women Wear,Women Wear 409,4,30316,23.51,92756.83,UPI
ORD13854,2024-11-04,CUST5295,Unknown,Maharashtra,West,Electronics,Mobile,mobiles 284,3,14394,8.4,39556.22,Credit Card
ORD13855,2024-03-05,CUST9303,Female,Maharashtra,West,Electronics,Unknown,Item 828,1,16756,12.82,14607.59,Debit Card
ORD13856,2024-02-07,CUST6198,Male,Haryana,North,Electronics,Unknown,Mobile Phones 483,5,6280,10.03,28250.61,Debit Card
ORD13857,2024-12-08,CUST2279,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 160,3,27872,15.69,70499.78,Credit Card
ORD13858,2024-01-12,CUST8202,Male,West Bengal,East,Electronics,Unknown,Item 436,3,39288,9.54,106615.85,COD
ORD13859,2024-04-28,CUST5447,Unknown,Delhi,North,Home & Kitchen,Furniture,Furniture 876,2,39555,16.74,65868.11,COD
ORD13860,2024-01-09,CUST4452,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 688,1,38802,19.85,31100.83,Credit Card
ORD13861,2024-08-29,CUST1621,Male,Maharashtra,West,Fashion,Women Wear,Women Wear 877,2,38630,10.54,69117.23,COD
ORD13862,2024-04-05,CUST7024,Other,West Bengal,East,Beauty,Skin Care,Skincare 454,3,45153,31.2,93195.05,Credit Card
ORD13863,2024-09-15,CUST4759,Female,Punjab,North,Home & Kitchen,Furniture,Furniture 348,4,36306,15.37,122900.69,Unknown
ORD13864,2024-05-28,CUST6791,Unknown,Haryana,North,Electronics,Unknown,Mobile Phones 555,1,35856,10.05,32253.96,Debit Card
ORD13865,2024-09-28,CUST9493,Male,Haryana,North,Home & Kitchen,Unknown,decor_items 112,5,16376,14.06,70367.68,UPI
ORD13866,2024-11-04,CUST1290,Unknown,Maharashtra,West,Home & Kitchen,Unknown,Item 561,5,19663,11.06,87438.23,COD
ORD13867,2024-08-02,CUST8331,Male,Haryana,North,Beauty,Hair Care,Haircare 647,1,14210,33.24,9486.03,Debit Card
ORD13868,2024-07-01,CUST1566,Male,Maharashtra,West,Home & Kitchen,Unknown,Item 449,5,2588,14.97,11003.15,COD
ORD13869,2024-05-09,CUST7535,Unknown,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 365,2,38577,5.21,73135.28,Debit Card
ORD13870,2024-09-02,CUST5405,Male,Tamil Nadu,South,Fashion,Men Wear,mens_wear 798,3,41730,25.89,92780.15,Debit Card
ORD13871,2024-11-21,CUST2979,Male,Delhi,North,Beauty,Unknown,Item 285,5,49586,28.45,177386.11,UPI
ORD13872,2024-07-22,CUST3053,Male,Tamil Nadu,South,Electronics,Accessories,Accessories 184,5,41800,7.53,193269.1,Credit Card
ORD13873,2024-12-05,CUST6678,Male,Tamil Nadu,South,Beauty,Skin Care,Skincare 553,4,46006,26.46,135326.1,Credit Card
ORD13874,2024-07-06,CUST7328,Male,Haryana,North,Fashion,Men Wear,mens_wear 750,1,43191,10.1,38827.28,Debit Card
ORD13875,2024-04-01,CUST7278,Male,Delhi,North,Fashion,Unknown,Men Wear 828,1,32762,22.27,25467.29,COD
ORD13876,2024-01-20,CUST7517,Male,Maharashtra,West,Electronics,Mobile,mobiles 243,5,43979,7.35,203729.61,COD
ORD13877,2024-06-02,CUST7446,Male,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 540,1,2999,10.71,2677.76,Debit Card
ORD13878,2024-09-08,CUST1982,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 264,1,36111,12.36,31648.56,Unknown
ORD13879,2024-09-14,CUST2556,Male,West Bengal,East,Beauty,Unknown,Item 162,1,48106,17.09,39882.45,Credit Card
ORD13880,2024-05-18,CUST6974,Male,Tamil Nadu,South,Beauty,Makeup,Makeup 706,5,41774,22.41,162067.9,UPI
ORD13881,2024-04-25,CUST5579,Unknown,Tamil Nadu,South,Beauty,Makeup,Makeup 600,5,49675,29.56,174959.58,Unknown
ORD13882,2024-01-11,CUST6152,Male,Maharashtra,West,Beauty,Makeup,Makeup 322,5,47438,32.06,161141.9,UPI
ORD13883,2024-01-03,CUST9922,Male,Punjab,North,Fashion,Women Wear,Women Wear 126,2,2125,15.27,3600.82,Debit Card
ORD13884,2024-01-02,CUST4314,Unknown,Delhi,North,Beauty,Makeup,Makeup 825,3,17663,23.93,40306.92,Unknown
ORD13885,2024-05-28,CUST8718,Unknown,West Bengal,East,Beauty,Unknown,Item 938,2,22880,16.61,38157.72,COD
ORD13886,2024-01-27,CUST5066,Unknown,Haryana,North,Fashion,Ethnic,Ethnic 129,2,25946,29.13,36774.23,Debit Card
ORD13887,2024-05-12,CUST9226,Male,Maharashtra,West,Beauty,Skin Care,Skincare 409,1,11396,30.44,7927.58,COD
ORD13888,2024-01-31,CUST2753,Other,Tamil Nadu,South,Beauty,Skin Care,skin_care 514,1,7048,17.67,5802.56,Debit Card
ORD13889,2024-01-01,CUST6469,Male,Maharashtra,West,Beauty,Hair Care,Haircare 528,2,24581,17.57,40522.31,Debit Card
ORD13890,2024-11-30,CUST9617,Other,Tamil Nadu,South,Electronics,Accessories,Accessories 543,1,26382,10.34,23653.75,COD
ORD13891,2024-06-06,CUST6499,Male,Delhi,North,Beauty,Makeup,Makeup 751,5,20872,23.55,79778.39,Debit Card
ORD13892,2024-04-05,CUST9049,Other,Punjab,North,Home & Kitchen,Appliances,Appliances 593,4,35782,19.24,115587.64,COD
ORD13893,2024-07-10,CUST8871,Other,Delhi,North,Beauty,Skin Care,skin_care 948,2,44282,28.02,63751.67,UPI
ORD13894,2024-05-15,CUST6753,Other,West Bengal,East,Home & Kitchen,Home Decor,Decor 886,4,42842,17.16,141959.93,UPI
ORD13895,2024-11-08,CUST9049,Male,Tamil Nadu,South,Fashion,Men Wear,mens_wear 444,1,43131,16.14,36170.03,Unknown
ORD13896,2024-02-08,CUST4767,Male,West Bengal,East,Home & Kitchen,Unknown,Item 923,3,45503,15.27,115662.88,Debit Card
ORD13897,2024-02-16,CUST2426,Female,Tamil Nadu,South,Electronics,Mobile,mobiles 836,5,48676,12.64,212618.15,Credit Card
ORD13898,2024-01-28,CUST9552,Male,West Bengal,East,Electronics,Unknown,Item 369,1,23526,14.42,20134.38,COD
